"id";"SIRET";"secteur";"public";"public_employer_type";"Rue";"Ville";"Code postal";"Filière"
54643;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue des Grenadiers";"Grimaud";"83310";"seconde_only"
54644;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Route de Ratabout";"Lagleygeolle";"19500";"seconde_only"
54645;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"25 Rue Henri Barbusse";"Saint-Amand-les-Eaux";"59230";"seconde_only"
54646;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue de l’Ecole";"Moirax";"47310";"seconde_only"
54647;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue René Lemaire";"Épernay";"51200";"seconde_only"
54648;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue des Poulbots";"Douvrin";"62138";"seconde_troisieme_or_quatrieme"
54649;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Chemin des Fontanelles";"Saint-André-de-Sangonis";"34725";"seconde_only"
54650;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Cossé-en-Champagne";"Cossé-en-Champagne";"53340";"seconde_troisieme_or_quatrieme"
54651;;"Agriculture";FAUX;;"511 chemin de la carrière";"Panissières";"42360";"seconde_troisieme_or_quatrieme"
54652;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Chemin de Charlemagne";"Commelle-Vernay";"42120";"seconde_only"
54653;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Ville-en-Tardenois";"Ville-en-Tardenois";"51170";"seconde_only"
54654;"50873810100015";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"3 Rue de l’Église";"Hombleux";"80400";"seconde_only"
54655;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"1 Rue des Rives de l'Onzon";"La Talaudière";"42350";"seconde_only"
54656;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue des Trois Fontaines";"Cergy";"95000";"seconde_only"
54657;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Mourmelon-le-Grand";"Mourmelon-le-Grand";"51400";"seconde_troisieme_or_quatrieme"
54658;;"Armée - Défense";FAUX;;"Route de Chabeuil";"Valence";"26000";"seconde_only"
54659;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"49 Rue Romain Rolland";"Lunel";"34400";"seconde_troisieme_or_quatrieme"
54660;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue de Beaupré";"Haubourdin";"59320";"seconde_troisieme_or_quatrieme"
54661;;"Social";FAUX;;"153 Place de la Gare";"Villefranche-sur-Saône";"69400";"seconde_only"
54662;;"Hôtellerie, restauration";FAUX;;"1 Avenue du Fief Rose";"Lagord";"17140";"seconde_troisieme_or_quatrieme"
54663;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"420 Rue de la TOURRACHE";"Fréjus";"83600";"seconde_only"
54664;;"Sport";FAUX;;"Corbie";"Corbie";"80800";"seconde_troisieme_or_quatrieme"
54665;;"Comptabilité, gestion, ressources humaines";VRAI;"Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique";"3 Place du Champ de Foire";"Roanne";"42300";"seconde_only"
54666;"19830833000010";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue de Lattre de Tassigny";"Brignoles";"83170";"seconde_only"
54667;"17730431800013";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue de Savoie";"Entrelacs";"73410";"seconde_only"
54668;"19830833000010";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue de Lattre de Tassigny";"Brignoles";"83170";"seconde_only"
54670;"19830833000010";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue de Lattre de Tassigny";"Brignoles";"83170";"seconde_only"
54671;"19830833000010";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue de Lattre de Tassigny";"Brignoles";"83170";"seconde_only"
54672;"19830833000010";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue de Lattre de Tassigny";"Brignoles";"83170";"seconde_only"
54673;;"Fonction publique";VRAI;"Collectivité territoriale (communes, départements, régions, leurs regroupements et leurs établissements)";"2 Boulevard saade - quai arenc";"Marseille";"13002";"seconde_only"
54674;"19830833000010";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue de Lattre de Tassigny";"Brignoles";"83170";"seconde_only"
54675;"19830833000010";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue de Lattre de Tassigny";"Brignoles";"83170";"seconde_only"
54676;"19830833000010";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue de Lattre de Tassigny";"Brignoles";"83170";"seconde_only"
54677;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"20 Rue du Général de Gaulle";"Auzouer-en-Touraine";"37110";"seconde_only"
54678;;"Fonction publique";FAUX;;"3 place Charles de Gaulle";"Chamalières";"63400";"seconde_troisieme_or_quatrieme"
54679;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"3 Place du General Koenig";"Autrèche";"37110";"seconde_only"
54680;;"Logistique et transport";FAUX;;"460 rue Gustave Eiffel";"Donzère";"26290";"seconde_troisieme_or_quatrieme"
54681;;"Fonction publique";VRAI;"Collectivité territoriale (communes, départements, régions, leurs regroupements et leurs établissements)";"2 Boulevard saade - quai arenc";"Marseille";"13002";"seconde_only"
54682;"21510608900026";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue Basse";"Vraux";"51150";"seconde_only"
54683;;"Social";FAUX;;"71 Rue Etienne Dolet";"Alfortville";"94140";"seconde_troisieme_or_quatrieme"
54684;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue Henri Durre";"Saint-Amand-les-Eaux";"59230";"seconde_only"
54685;"13002691700018";"Fonction publique";VRAI;"Collectivité territoriale (communes, départements, régions, leurs regroupements et leurs établissements)";"1 Place de la Prefecture";"Charleville-Mézières";"08000";"seconde_troisieme_or_quatrieme"
54686;;"Sécurité";VRAI;"Ministère de la Justice";"72 Rue d'Auxonne";"Dijon";"21000";"seconde_only"
54687;;"Social";FAUX;;"71 Rue Etienne Dolet";"Alfortville";"94140";"seconde_troisieme_or_quatrieme"
54688;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"124 Rue des Scieurs de Long";"Saint-Marcel-de-Félines";"42122";"seconde_only"
54689;"21220003400016";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"4 Rue de l’École";"Aucaleuc";"22100";"seconde_only"
54690;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue Laurent Lavinal";"Le Passage";"47520";"seconde_only"
54692;"11004301500012";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue du Chapon";"Millery";"54670";"seconde_only"
54693;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Authoison";"Authoison";"70190";"seconde_only"
54694;;"Énergie";FAUX;;"64 Boulevard Voltaire";"Rennes";"35000";"troisieme_or_quatrieme"
54695;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"4 Rue de Honfleur";"Tours";"37100";"seconde_only"
54696;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue de Verneuil";"Montigny-lès-Cormeilles";"95370";"seconde_troisieme_or_quatrieme"
54697;"17080001500019";"Fonction publique";VRAI;"Ministère de l'Intérieur";"1 Place de la Prefecture";"Charleville-Mézières";"08000";"seconde_troisieme_or_quatrieme"
54698;"00000000000000";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"25 Rue des Pivoines";"Royan";"17200";"seconde_only"
54699;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"32 Rue Gambetta";"Château-Renault";"37110";"seconde_only"
54700;"17080001500019";"Fonction publique";VRAI;"Ministère de l'Intérieur";"1 Place de la Prefecture";"Charleville-Mézières";"08000";"seconde_troisieme_or_quatrieme"
54702;"00000000000000";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"25 Rue des Pivoines";"Royan";"17200";"seconde_only"
54703;"19950748400012";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"8 Avenue des Diablots";"Saint-Leu-la-Forêt";"95320";"seconde_troisieme_or_quatrieme"
54704;"19830038600010";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Saint-Cyr-sur-Mer";"Saint-Cyr-sur-Mer";"83270";"seconde_only"
54705;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue du Maine";"Château-Renault";"37110";"seconde_only"
54707;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"1 Allée François Mansart";"Tours";"37200";"seconde_only"
54708;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"9 Rue de la Démocratie";"Vénissieux";"69200";"seconde_only"
54709;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"11 Rue Fort de Troyon";"Mably";"42300";"seconde_only"
54710;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"11 Rue de Turpenay";"Tours";"37100";"seconde_only"
54711;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"8 Rue de Blémars";"Dame-Marie-les-Bois";"37110";"seconde_only"
54712;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"4 Rue de la Presle";"Tours";"37100";"seconde_only"
54713;;"Énergie";FAUX;;"64 Boulevard Voltaire";"Rennes";"35000";"troisieme_or_quatrieme"
54714;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"9 Place Philippe de Girard";"Lille";"59800";"seconde_troisieme_or_quatrieme"
54716;;"Armée - Défense";VRAI;"Ministère des Armées";"28 Rue Ernest Bradfer";"Bar-le-Duc";"55000";"seconde_only"
54717;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue du Général de Gaulle";"Chargé";"37530";"seconde_only"
54718;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"1 Place Jean de la Fontaine";"Chambray-lès-Tours";"37170";"seconde_only"
54719;"19950748400012";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"8 Avenue des Diablots";"Saint-Leu-la-Forêt";"95320";"seconde_troisieme_or_quatrieme"
54720;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue de la Haie au Marechal";"Fosses";"95470";"seconde_only"
54721;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"10 Rue des Vignes Blanches";"Chargé";"37530";"seconde_only"
54722;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue de la Haute Chevalerie";"Chambray-lès-Tours";"37170";"seconde_only"
54723;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"12 Rue Des Ecoles";"Lons";"64140";"seconde_only"
54724;"11004301500012";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue François Pouzin";"Romans-sur-Isère";"26100";"seconde_only"
54725;"19950748400012";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"8 Avenue des Diablots";"Saint-Leu-la-Forêt";"95320";"seconde_troisieme_or_quatrieme"
54726;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"1 Route de Tours";"Lussault-sur-Loire";"37400";"seconde_only"
54727;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"2 Allée Jean de la Bruyère";"Tours";"37200";"seconde_only"
54728;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Champs-sur-Marne";"Champs-sur-Marne";"77420";"seconde_only"
54729;"17260431600015";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"2 Rue Alfred de Musset";"Romans-sur-Isère";"26100";"seconde_only"
54730;;"Énergie";FAUX;;"64 Boulevard Voltaire";"Rennes";"35000";"troisieme_or_quatrieme"
54731;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue du Bourg";"Montreuil-en-Touraine";"37530";"seconde_only"
54732;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"140 Rue de la Vallée";"Le Havre";"76600";"seconde_only"
54734;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"8 Avenue de Milan";"Tours";"37200";"seconde_only"
54735;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"9 Rue du Général de Gaulle";"Mosnes";"37530";"seconde_only"
54736;"21420023000032";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"null BD DES ECOLES ";"BOURG-ARGENTAL";"42220";"seconde_only"
54737;;"Enseignement";FAUX;;"276 Avenue du Président Wilson";"Saint-Denis";"93210";"seconde_troisieme_or_quatrieme"
54738;"52857022903454";"Social";FAUX;;"Montrouge";"Montrouge";"92120";"seconde_troisieme_or_quatrieme"
54739;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Chausseloup";"Chanceaux-sur-Choisille";"37390";"seconde_only"
54740;;"Énergie";FAUX;;"64 Boulevard Voltaire";"Rennes";"35000";"troisieme_or_quatrieme"
54741;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"4 Rue des Ecoles";"Vaugneray";"69670";"seconde_only"
54742;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Place de la Mairie";"Pocé-sur-Cisse";"37530";"seconde_only"
54743;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"8 Avenue de la Coquinière";"Notre-Dame-d'Oé";"37390";"seconde_only"
54744;"20008426700091";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"12 Avenue de la Magdelaine";"Thouars";"79100";"seconde_only"
54745;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"12 Rue Jean Antoine Genty";"Saint-Ouen-les-Vignes";"37530";"seconde_only"
54746;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"86 Rue des douets";"Tours";"37100";"seconde_troisieme_or_quatrieme"
54747;;"Énergie";FAUX;;"11 Avenue Michel-ricard";"Bois-Colombes";"92270";"seconde_only"
54748;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"2 Rue  Samuel Paty";"Vallet";"44330";"seconde_only"
