ACADEMIE;CODE_RNE (UAI);ID_ETAB_SCONET (ETAB_UAJ_Id);DIVISION (CLASSE);EFFECTIF DECLARE;MINISTERE
Normandie;0500065Z;12305;507;35
Normandie;0500065Z;12305;508;35
Normandie;0500065Z;12305;509;35
Normandie;0141275K;18205;2A;31
Normandie;0141275K;18205;2ASSP;29
Normandie;0141275K;18205;2B;32
Normandie;0141275K;18205;2C;33
Normandie;0141275K;18205;2COMV;15
Normandie;0141275K;18205;2MHR;20
Normandie;0141275K;18205;2MTNE;23
Normandie;0141275K;18205;2REMI;27
Normandie;0141275K;18205;2RPIP;26
Normandie;0610014J;15805;2CHAUSEY;35
Normandie;0610014J;15805;2ECREHOU;35
Normandie;0610014J;15805;2JERSEY;35
Normandie;0610001V;12705;2D1;34
Normandie;0610001V;12705;2D2;35
Normandie;0610001V;12705;2D3;35
Normandie;0610001V;12705;2D4;35
Normandie;0610001V;12705;2D5;35
Normandie;0610001V;12705;2D6;35
Normandie;0610001V;12705;2D7;35
Normandie;0610001V;12705;2D8;35
Normandie;0140017T;25205;2 01;35
Normandie;0140017T;25205;2 02;40
Normandie;0140017T;25205;2 03;40
Normandie;0140017T;25205;2 04;40
Normandie;0140017T;25205;2 05;40
Normandie;0140017T;25205;2 06;50
Normandie;0140017T;25205;2 07;45
Normandie;0140017T;25205;2 08;37
Normandie;0140017T;25205;2 09;34
Normandie;0140017T;25205;2 10;39
Normandie;0140017T;25205;2 11;35
Normandie;0140017T;25205;2 12;44
Normandie;0140017T;25205;ML 1;16
Normandie;0611148S;17205;45293;35
Normandie;0611148S;17205;45324;35
Normandie;0611148S;17205;45353;35
Normandie;0611148S;17205;45384;35
Normandie;0611148S;17205;2MRC;30
Normandie;0500002F;26005;2GT 1;34
Normandie;0500002F;26005;2GT 2;35
Normandie;0500002F;26005;2GT 3;27
Normandie;0500002F;26005;2GT 4;34
Normandie;0500002F;26005;2GT 5;35
Normandie;0500002F;26005;2GT 6;35
Normandie;0500002F;26005;2GT 7;35
Normandie;0500002F;26005;2GT 8;35
Normandie;0500002F;26005;2GT 9;35
Normandie;0500002F;26005;2GT10;20
Normandie;0500002F;26005;2GT11;24
Normandie;0501839C;9305;2GT1;22
Normandie;0501839C;9305;2GT2;33
Normandie;0501839C;9305;2GT3;24
Normandie;0501839C;9305;2GT4;25
Normandie;0501839C;9305;2GT5;22
Normandie;0501839C;9305;2GT6;24
Normandie;0500087Y;28805;2GT;13
Normandie;0500087Y;28805;2MMV1;27
Normandie;0500087Y;28805;2MMV2;40
Normandie;0500087Y;28805;2MMV3;20
Normandie;0500087Y;28805;2MSPC;4
Normandie;0500082T;6005;2 1;35
Normandie;0500082T;6005;2 2;35
Normandie;0500082T;6005;2 3;32
Normandie;0500082T;6005;2 4;35
Normandie;0500082T;6005;2 5;35
Normandie;0500082T;6005;2 6;35
Normandie;0500082T;6005;2 7;35
Normandie;0500082T;6005;2 8;35
Normandie;0500082T;6005;2 9;35
Normandie;0500036T;17505;2A;0
Normandie;0500036T;17505;2B;0
Normandie;0500036T;17505;2C;0
Normandie;0500036T;17505;2D;0
Normandie;0500036T;17505;2E;0
Normandie;0500036T;17505;2F;0
Normandie;0500036T;17505;2G;0
Normandie;0500036T;17505;2PA;0
Normandie;0500036T;17505;2PMTNE1;0
Normandie;0500036T;17505;2PMTNE2;0
Normandie;0610702G;42705;2B;22
Normandie;0141191U;35605;2AEPA;20
Normandie;0141191U;35605;2ASSP;36
Normandie;0142084P;38105;2-GT;25
Normandie;0610002W;9405;2A;35
Normandie;0610002W;9405;2ANIM;18
Normandie;0610002W;9405;2ASSP;24
Normandie;0610002W;9405;2B;35
Normandie;0610002W;9405;2C;35
Normandie;0610002W;9405;2D;35
Normandie;0610002W;9405;2E;35
Normandie;0610002W;9405;2F;35
Normandie;0610002W;9405;2G;35
Normandie;0610002W;9405;2GATL;23
Normandie;0610002W;9405;2H;35
Normandie;0610002W;9405;2MRC1;33
Normandie;0610002W;9405;2MRC2;18
Normandie;0141165R;34705;0,0833333333333333;30
Normandie;0141165R;34705;2 B;29
Normandie;0141165R;34705;2 C;31
Normandie;0141165R;34705;2 D;31
Normandie;0141193W;37805;2ASSP;20
Normandie;0141193W;37805;2MHR;24
Normandie;0610021S;21005;2HPS;10
Normandie;0610021S;21005;2MRC1;18
Normandie;0610021S;21005;2MRC2;18
Normandie;0610021S;21005;2MTNE;15
Normandie;0610021S;21005;2NDE1;27
Normandie;0610021S;21005;2NDE2;27
Normandie;0610021S;21005;2NDE3;27
Normandie;0610021S;21005;2NDE4;37
Normandie;0610021S;21005;2NDE5;27
Normandie;0610021S;21005;2NDE6;27
Normandie;0142108R;36605;2STHR;9
Normandie;0142132S;18705;2MHR1;24
Normandie;0142132S;18705;2MHR2;24
Normandie;0142132S;18705;2MHR3;24
Normandie;0142132S;18705;2MRC;24
Normandie;0142132S;18705;2PROB;24
Normandie;0142132S;18705;2STHR;24
Normandie;0140019V;29605;2ASSP1;24
Normandie;0140019V;29605;2ASSP2;24
Normandie;0140019V;29605;2MRC1;29
Normandie;0140019V;29605;2MRC2;27
Normandie;0140019V;29605;2MRC3;27
Normandie;0140052F;23305;2ASSP1;20
Normandie;0140052F;23305;2ASSP2;20
Normandie;0140052F;23305;2GT1;36
Normandie;0140052F;23305;2GT2;35
Normandie;0140052F;23305;2GT3;35
Normandie;0140052F;23305;2GT4;35
Normandie;0140052F;23305;2GT5;36
Normandie;0140052F;23305;2GT6;35
Normandie;0140052F;23305;2GT7;36
Normandie;0140052F;23305;2PMIA;27
Normandie;0140052F;23305;2TNE;12
Normandie;0142059M;30605;2A;40
Normandie;0142059M;30605;2B;40
Normandie;0142059M;30605;2C;40
Normandie;0142059M;30605;2D;40
Normandie;0142059M;30605;2E;40
Normandie;0142059M;30605;2F;40
Normandie;0142059M;30605;2G;40
Normandie;0142059M;30605;2H;40
Normandie;0142173L;21405;2DE1;28
Normandie;0142173L;21405;2DE2;28
Normandie;0141687H;705;2GT;29
Normandie;0141687H;705;2MELEC;24
Normandie;0141687H;705;2MSPCPLC;35
Normandie;0141687H;705;2MV1;20
Normandie;0141687H;705;2MV2;19
Normandie;0141687H;705;2TCI;24
Normandie;0141555P;7605;2 1;30
Normandie;0141555P;7605;2 2;30
Normandie;0141555P;7605;2 3;30
Normandie;0141555P;7605;2 4;32
Normandie;0141555P;7605;2 5;33
Normandie;0141555P;7605;2 6;30
Normandie;0141555P;7605;2 7;30
Normandie;0141555P;7605;2 8;30
Normandie;0141555P;7605;2 9;24
Normandie;0141157G;34405;2A;31
Normandie;0141157G;34405;2B;31
Normandie;0141157G;34405;2C;30
Normandie;0141157G;34405;2D;30
Normandie;0501677B;26505;2MMV;24
Normandie;0501677B;26505;2MRC1;22
Normandie;0501677B;26505;2MRC2;22
Normandie;0501677B;26505;2PMIA;14
Normandie;0141192V;36805;2ASSP;40
Normandie;0141192V;36805;2NDMS;15
Normandie;0500120J;38405;2BLA;34
Normandie;0500120J;38405;2JAU;34
Normandie;0500120J;38405;2MAU;34
Normandie;0500120J;38405;2ORA;34
Normandie;0500120J;38405;2ROU;34
Normandie;0500120J;38405;2VER;34
Normandie;0501825M;39605;2 COMM;26
Normandie;0501825M;39605;2 M S;24
Normandie;0502009M;46005;2AMA;27
Normandie;0502009M;46005;2BTP;24
Normandie;0502009M;46005;2MMV;30
Normandie;0502009M;46005;2MNB;24
Normandie;0502009M;46005;2SP1;24
Normandie;0502009M;46005;2SP2;24
Normandie;0502009M;46005;2TNE;15
Normandie;0500026G;8405;2A;35
Normandie;0500026G;8405;2B;35
Normandie;0500026G;8405;2C;34
Normandie;0500026G;8405;2D;35
Normandie;0500026G;8405;2E;35
Normandie;0500026G;8405;2F;35
Normandie;0500026G;8405;2G;35
Normandie;0500026G;8405;2H;35
Normandie;0140043W;31605;2NDE1;34
Normandie;0140043W;31605;2NDE2;33
Normandie;0140043W;31605;2NDE3;34
Normandie;0140043W;31605;2NDE4;32
Normandie;0140043W;31605;2NDE5;30
Normandie;0140043W;31605;2NDE6;29
Normandie;0140043W;31605;2NDE7;32
Normandie;0141687H;705;2RCAR;20
Normandie;0501219D;305;0,0833333333333333;35
Normandie;0501219D;305;2 B;35
Normandie;0501219D;305;2 C;35
Normandie;0501219D;305;2 D;35
Normandie;0501219D;305;2MGATL;32
Normandie;0501219D;305;2MRC1;27
Normandie;0501219D;305;2MRC2;27
Normandie;0501219D;305;2MREMI;30
Normandie;0501219D;305;2MTNE1;25
Normandie;0501219D;305;2MTNE2;25
Normandie;0501219D;305;2MTNE3;24
Normandie;0610006A;9705;2 GATL;24
Normandie;0610006A;9705;2 MEMNB;24
Normandie;0610006A;9705;2 MRCU;24
Normandie;0610006A;9705;2 MTNE;48
Normandie;0610006A;9705;2GT1;11
Normandie;0610006A;9705;2GT2;34
Normandie;0610006A;9705;2GT3;34
Normandie;0610006A;9705;2GT4;34
Normandie;0610006A;9705;2GT5;35
Normandie;0610006A;9705;2GT6;34
Normandie;0610006A;9705;2GT7;35
Normandie;0141599M;18605;2MHR1;24
Normandie;0141599M;18605;2MHR2HPS;19
Normandie;0141599M;18605;2MP3DOBM;18
Normandie;0141599M;18605;2MTNE;24
Normandie;0141599M;18605;SASUPE2A;0
Normandie;0141796B;18805;2DE1;35
Normandie;0141796B;18805;2DE10;35
Normandie;0141796B;18805;2DE2;35
Normandie;0141796B;18805;2DE3;35
Normandie;0141796B;18805;2DE4;35
Normandie;0141796B;18805;2DE5;35
Normandie;0141796B;18805;2DE6;35
Normandie;0141796B;18805;2DE7;35
Normandie;0141796B;18805;2DE8;35
Normandie;0141796B;18805;2DE9;35
Normandie;0501299R;39205;2DE1;32
Normandie;0501299R;39205;2DE2;33
Normandie;0501299R;39205;2DE3;33
Normandie;0501299R;39205;2DE4;33
Normandie;0501299R;39205;2DE5;32
Normandie;0501299R;39205;2DE6;32
Normandie;0501788X;40405;2MGATL;22
Normandie;0501788X;40405;2MRC;24
Normandie;0500032N;19105;2AGORATL;32
Normandie;0500032N;19105;2MTNE;25
Normandie;0500032N;19105;2REMI;24
Normandie;0500032N;19105;2REMITCB;24
Normandie;0142107P;30705;2NDE1;0
Normandie;0142107P;30705;2NDE2;0
Normandie;0142107P;30705;2NDE3;0
Normandie;0142107P;30705;2NDE4;0
Normandie;0142107P;30705;2NDE5;0
Normandie;0142107P;30705;2NDE6;0
Normandie;0142107P;30705;2NDE7;0
Normandie;0142107P;30705;2NDE8;0
Normandie;0142120D;7805;2A;35
Normandie;0142120D;7805;2B;35
Normandie;0142120D;7805;2C;30
Normandie;0142120D;7805;2MTNE1;24
Normandie;0142120D;7805;2MTNE2;29
Normandie;0142178S;8005;2GATL1;24
Normandie;0142178S;8005;2GATL2;24
Normandie;0142178S;8005;2MODE;16
Normandie;0142178S;8005;2MS;18
Normandie;0142178S;8005;2REMI;24
Normandie;0500112A;38205;0,0833333333333333;29
Normandie;0500112A;38205;2 B;30
Normandie;0500112A;38205;2 C;35
Normandie;0500112A;38205;2 D;30
Normandie;0501787W;41305;2PRO;33
Normandie;0140061R;5305;2 1;35
Normandie;0140061R;5305;2 2;35
Normandie;0140061R;5305;2 3;35
Normandie;0140061R;5305;2 4;35
Normandie;0140061R;5305;2 5;35
Normandie;0140061R;5305;2 6;35
Normandie;0140061R;5305;2 7;35
Normandie;0140056K;11305;2 GT 1;36
Normandie;0140056K;11305;2 GT 2;36
Normandie;0140056K;11305;2 GT 3;36
Normandie;0140056K;11305;2 GT 4;36
Normandie;0140056K;11305;2GATL;25
Normandie;0140056K;11305;2TCB;15
Normandie;0610698C;41705;2A;22
Normandie;0610698C;41705;2B;29
Normandie;0610698C;41705;2C;30
Normandie;0610698C;41705;2D;30
Normandie;0610698C;41705;2E;27
Normandie;0610698C;41705;2F;31
Normandie;0610698C;41705;2G;31
Normandie;0501677B;26505;2CPA;20
Normandie;0500119H;39405;2A;33
Normandie;0500119H;39405;2B;33
Normandie;0500119H;39405;2C;34
Normandie;0610694Y;42505;2NDE I;28
Normandie;0610694Y;42505;2NDE II;26
Normandie;0610721C;42805;2NDE MRC;16
Normandie;0610721C;42805;2NDEMBBE;33
Normandie;0140004D;27205;2NDE1;0
Normandie;0140004D;27205;2NDE2;35
Normandie;0140004D;27205;2NDE3;0
Normandie;0140004D;27205;2NDE4;34
Normandie;0140004D;27205;2NDE5;34
Normandie;0140004D;27205;2NDE6;35
Normandie;0140004D;27205;2NDE7;0
Normandie;0501789Y;40905;2PROH;26
Normandie;0501789Y;40905;2PROM;17
Normandie;0501828R;19705;21;50
Normandie;0501828R;19705;22;50
Normandie;0501828R;19705;23;50
Normandie;0501828R;19705;24;49
Normandie;0501828R;19705;25;48
Normandie;0501828R;19705;26;49
Normandie;0500132X;38705;2MEMNB;21
Normandie;0500132X;38705;2MTNE;25
Normandie;0141274J;27105;L2GT1;26
Normandie;0141274J;27105;L2GT2;27
Normandie;0141274J;27105;L2GT3;26
Normandie;0141274J;27105;L2GT4;26
Normandie;0141274J;27105;L2GT5;35
Normandie;0141274J;27105;PCTRM2A;24
Normandie;0141274J;27105;PCTRM2B;24
Normandie;0141274J;27105;PMGATL2;18
Normandie;0141274J;27105;PMRC2;30
Normandie;0141274J;27105;PMTNE2;24
Normandie;0500017X;19005;201;29
Normandie;0500017X;19005;202;30
Normandie;0500017X;19005;203;29
Normandie;0500017X;19005;204;26
Normandie;0500017X;19005;205;26
Normandie;0500017X;19005;P1AEPMMV;30
Normandie;0500017X;19005;P1MSPCA;15
Normandie;0500017X;19005;P1MSPCB;15
Normandie;0500017X;19005;P1REMI;24
Normandie;0500017X;19005;P1TNE;24
Normandie;0140018U;23105;2BBE1;24
Normandie;0140018U;23105;2BBE2;16
Normandie;0140018U;23105;2BMOD;28
Normandie;0140018U;23105;2BTAP-MV;24
Normandie;0140018U;23105;2GTLA;24
Normandie;0140018U;23105;2GTLB;24
Normandie;0140013N;29505;45293;35
Normandie;0140013N;29505;45324;35
Normandie;0140013N;29505;45353;35
Normandie;0140013N;29505;45384;35
Normandie;0140013N;29505;45414;35
Normandie;0140013N;29505;45445;35
Normandie;0140013N;29505;45475;35
Normandie;0140013N;29505;45506;35
Normandie;0140013N;29505;45537;35
Normandie;0140013N;29505;45567;35
Normandie;0140013N;29505;45598;35
Normandie;0140013N;29505;45628;35
Normandie;0140013N;29505;41306;35
Normandie;0140013N;29505;41671;35
Normandie;0140013N;29505;42036;35
Normandie;0141169V;35305;2DE 1;29
Normandie;0141169V;35305;2DE 2;30
Normandie;0141169V;35305;2DE 3;22
Normandie;0141175B;35505;2NDEA;29
Normandie;0141175B;35505;2NDEB;28
Normandie;0610026X;13205;1T2STMG;21
Normandie;0610026X;13205;2 FBMA;14
Normandie;0610026X;13205;2 MELEC;16
Normandie;0610026X;13205;2 RPM;14
Normandie;0610026X;13205;201;35
Normandie;0610026X;13205;202;35
Normandie;0610026X;13205;203;35
Normandie;0610026X;13205;204;35
Normandie;0610026X;13205;205;35
Normandie;0610026X;13205;206;35
Normandie;0610026X;13205;2 PIPAC;15
Normandie;0501941N;40505;2NDPASSP;30
Normandie;0501941N;40505;2NPROLOG;12
Normandie;0141418R;37205;2NDE1;30
Normandie;0141418R;37205;2NDE2;30
Normandie;0610019P;16105;2 MM;12
Normandie;0610019P;16105;2 TNE;15
Normandie;0610019P;16105;2AS;30
Normandie;0610019P;16105;2HR;30
Normandie;0141868E;36505;2GA;24
Normandie;0141868E;36505;2MRC1;30
Normandie;0141868E;36505;2MRC2;60
Normandie;0141172Y;35405;0,0833333333333333;32
Normandie;0141172Y;35405;2 M;20
Normandie;0141172Y;35405;2 O;34
Normandie;0141172Y;35405;0,583333333333333;33
Normandie;9750003E;34105;2AGORA;0
Normandie;9750003E;34105;2ASSP;0
Normandie;9750003E;34105;2HOTREST;0
Normandie;9750003E;34105;2MTNE;0
Normandie;9750003E;34105;2MV;0
Normandie;9750001C;34005;2DE1;0
Normandie;9750001C;34005;2DE2;0
Normandie;0610004Y;12805;2CRA;22
Normandie;0610004Y;12805;2CRB;24
Normandie;0610004Y;12805;2LOGOTM;15
Normandie;0610004Y;12805;2MVA;25
Normandie;0610004Y;12805;2MVB;25
Normandie;0610004Y;12805;2TCI;12
Normandie;0140014P;25105;2NDE01;35
Normandie;0140014P;25105;2NDE02;35
Normandie;0140014P;25105;2NDE03;35
Normandie;0140014P;25105;2NDE04;35
Normandie;0140014P;25105;2NDE05;35
Normandie;0140014P;25105;2NDE06;35
Normandie;0140014P;25105;2NDE07;35
Normandie;0140014P;25105;2NDE08;35
Normandie;0140014P;25105;2NDE09;35
Normandie;0140014P;25105;2NDE10;35
Normandie;0140014P;25105;2NDE11;35
Normandie;0140014P;25105;2NDE12;35
Normandie;0140014P;25105;UPE2A;20
Normandie;0142133T;30905;2 AA;35
Normandie;0142133T;30905;2 B;35
Normandie;0142133T;30905;2 C;35
Normandie;0142133T;30905;2 D;35
Normandie;0142133T;30905;2 E;35
Normandie;0142133T;30905;2 F;35
Normandie;0142133T;30905;2 G;35
Normandie;0142133T;30905;2 H;35
Normandie;0142133T;30905;2 I;35
Normandie;0142133T;30905;2 J;35
Normandie;0142133T;30905;2 K;35
Normandie;0142133T;30905;2AMA;24
Normandie;0142133T;30905;2BTP A;18
Normandie;0142133T;30905;2BTP B;18
Normandie;0142133T;30905;2MNB;24
Normandie;0142133T;30905;2REMI;24
Normandie;0142133T;30905;2TNE1;24
Normandie;0142133T;30905;2TNE2;24
Normandie;0141197A;35705;2BACPRO;8
Normandie;0500036T;17505;2PC;0
Normandie;0500036T;17505;2PB;0
Normandie;0141866C;36405;2PMAG;30
Normandie;0141866C;36405;2PMNTE1;30
Normandie;0141866C;36405;2PMNTE2;30
Normandie;0141866C;36405;2PMSPC;26
Normandie;0141866C;36405;2PMV;34
Normandie;9750001C;34005;2DE3;0
Normandie;0142107P;30705;2NDE Z;0
Normandie;0500049G;12205;2D1;35
Normandie;0500049G;12205;2D2;38
Normandie;0500049G;12205;2D3;38
Normandie;0500049G;12205;2D4;35
Normandie;0500049G;12205;2PRO;24
Normandie;0762601P;23721;SDE4;36
Normandie;0141867D;38005;2MGATL1;26
Normandie;0141867D;38005;2MGATL2;13
Normandie;0141867D;38005;2MRC1;29
Normandie;0141867D;38005;2MRC2;31
Normandie;0141867D;38005;2MRC3;32
Normandie;0141178E;36705;2A;26
Normandie;0141178E;36705;2B;25
Normandie;0610018N;16005;2N1;30
Normandie;0610018N;16005;2N2;30
Normandie;0610018N;16005;2N3;30
Normandie;0610018N;16005;AMA 2NDE;15
Normandie;0610018N;16005;CB 2NDE;12
Normandie;0500016W;21205;2DE 01;35
Normandie;0500016W;21205;2DE 02;35
Normandie;0500016W;21205;2DE 03;35
Normandie;0500016W;21205;2DE 04;35
Normandie;0500016W;21205;2DE 05;35
Normandie;0500016W;21205;2DE 06;35
Normandie;0500016W;21205;2DE 07;35
Normandie;0500016W;21205;2DE 08;35
Normandie;0500016W;21205;2DE 09;35
Normandie;0500016W;21205;2DE 10;35
Normandie;0500016W;21205;2DE 11;35
Normandie;0501850P;19905;2 STHR;26
Normandie;0501850P;19905;2NDE A;24
Normandie;0501850P;19905;2NDE B;24
Normandie;0501850P;19905;2NDE C;24
Normandie;0502009M;46005;2HPS;10
Normandie;0502009M;46005;2GATL;22
Normandie;0610700E;41805;2A;22
Normandie;0610700E;41805;2B;21
Normandie;0141186N;37705;2NDEASP3;29
Normandie;0500026G;8405;2I;35
Normandie;0500065Z;12305;510;0
Normandie;0500116E;40705;2A;30
Normandie;0500116E;40705;2B;37
Normandie;0500116E;40705;2C;35
Normandie;0610692W;42405;2A;29
Normandie;0610692W;42405;2B;30
Normandie;0610692W;42405;2BPRO;30
Normandie;0610692W;42405;2C;24
Normandie;0140014P;25105;2NDE13;35
Normandie;0142133T;30905;SAS;20
Normandie;0500127S;41005;2NDE GT;30
Normandie;0141164P;35005;21;0
Normandie;0141164P;35005;22;0
Normandie;0141164P;35005;23;0
Normandie;0141164P;35005;24;0
Normandie;0141164P;35005;25;34
Normandie;0141164P;35005;26;0
Normandie;0141164P;35005;27;0
Normandie;0141164P;35005;28;0
Normandie;0141164P;35005;29;0
Normandie;0501219D;305;2 E;35
Normandie;0141161L;34905;2NDE1;35
Normandie;0141161L;34905;2NDE2;35
Normandie;0141161L;34905;2NDE3;34
Normandie;0141161L;34905;2NDE4;35
Normandie;0141161L;34905;2NDE5;35
Normandie;0141161L;34905;2NDE6;35
Normandie;0141161L;34905;2NDE7;35
Normandie;0141161L;34905;2NDE8;34
Normandie;0502009M;46005;UPE2A;22
Normandie;0610724F;42105;2ABMFC;28
Normandie;0610724F;42105;2VPMM;21
Normandie;0501219D;305;UPE2ASAS;0
Normandie;0760030V;24121;-2D1;25
Normandie;0760030V;24121;-2D10;24
Normandie;0760030V;24121;-2D2;25
Normandie;0760030V;24121;-2D3;25
Normandie;0760030V;24121;-2D4;25
Normandie;0760030V;24121;-2D5;26
Normandie;0760030V;24121;-2D6;25
Normandie;0760030V;24121;-2D7;25
Normandie;0760030V;24121;-2D8;25
Normandie;0760030V;24121;-2D9;25
Normandie;0760030V;24121;2MPMIA1;15
Normandie;0760030V;24121;2MPMIA2;15
Normandie;0760030V;24121;2MPMIA3;12
Normandie;0760030V;24121;2MRC1;16
Normandie;0760030V;24121;2MRC2;16
Normandie;0760030V;24121;2MRC3;16
Normandie;0760030V;24121;2MREMI;15
Normandie;0271581X;19621;2BMHR;24
Normandie;0271581X;19621;2BMRC;30
Normandie;0271581X;19621;2BMTNE;30
Normandie;0271581X;19621;2BREMI;24
Normandie;0760142S;1521;2MRC1;30
Normandie;0760142S;1521;2MRC2;30
Normandie;0760142S;1521;2MRC3;30
Normandie;0760132F;17121;P 2MP3D;30
Normandie;0760132F;17121;P 2REMI;15
Normandie;0760132F;17121;P 2TNEA;30
Normandie;0760132F;17121;P 2TNEB;15
Normandie;0270042Z;20021;2NDE1;35
Normandie;0270042Z;20021;2NDE2;35
Normandie;0270042Z;20021;2NDE3;35
Normandie;0270042Z;20021;2NDE4;35
Normandie;0270042Z;20021;2NDE5;35
Normandie;0270042Z;20021;2NDE6;35
Normandie;0270042Z;20021;2NDE7;35
Normandie;0270042Z;20021;2NDE8;35
Normandie;0763237F;7721;2MEA1;24
Normandie;0763237F;7721;2MEA2;24
Normandie;0763237F;7721;2MEHR1;24
Normandie;0763237F;7721;2MEHR2;24
Normandie;0763237F;7721;2STHR;24
Normandie;0271579V;20321;2DE01;35
Normandie;0271579V;20321;2DE02;35
Normandie;0271579V;20321;2DE03;35
Normandie;0271579V;20321;2DE04;33
Normandie;0271579V;20321;2DE05;35
Normandie;0271579V;20321;2DE06;35
Normandie;0271579V;20321;2DE07;35
Normandie;0271579V;20321;2DE08;35
Normandie;0271579V;20321;2DE09;35
Normandie;0271579V;20321;2DE10;35
Normandie;0271579V;20321;2DE11;35
Normandie;0271579V;20321;2DE12;35
Normandie;0271579V;20321;2DE13;35
Normandie;0762880T;16221;2G01;70
Normandie;0762880T;16221;2P1;40
Normandie;0762880T;16221;2P2;37
Normandie;0762880T;16221;2P4;21
Normandie;0762880T;16221;2P5;21
Normandie;0762880T;16221;2P6;37
Normandie;0760013B;16021;2ASSP;30
Normandie;0760013B;16021;2GATL;32
Normandie;0760013B;16021;2MRC1;48
Normandie;0760013B;16021;2MRC2;48
Normandie;0762911B;7621;2 PRO;14
Normandie;0762911B;7621;2NDE 01;35
Normandie;0762911B;7621;2NDE 02;35
Normandie;0762911B;7621;2NDE 03;35
Normandie;0762911B;7621;2NDE 04;35
Normandie;0762911B;7621;2NDE 05;35
Normandie;0762911B;7621;2NDE 06;35
Normandie;0762911B;7621;2NDE 07;35
Normandie;0762911B;7621;2NDE 08;35
Normandie;0762911B;7621;2NDE 09;35
Normandie;0762911B;7621;2NDE 10;35
Normandie;0762911B;7621;2NDE 11;35
Normandie;0762911B;7621;2NDE 12;35
Normandie;0762911B;7621;2NDE 13;35
Normandie;0760056Y;16821;GT 2A;32
Normandie;0760056Y;16821;GT 2B;32
Normandie;0760056Y;16821;GT 2C;32
Normandie;0760056Y;16821;GT 2D;32
Normandie;0762765T;18321;2-A-REMI;30
Normandie;0762765T;18321;2-CTRM1;24
Normandie;0762765T;18321;2-CTRM2;24
Normandie;0762765T;18321;2-GATL;32
Normandie;0762765T;18321;2-MMV1;30
Normandie;0762765T;18321;2-MMV2;30
Normandie;0271268G;20421;LP2GL1;32
Normandie;0271268G;20421;LP2GL2;32
Normandie;0271268G;20421;LP2MRC1;32
Normandie;0271268G;20421;LP2MRC2;32
Normandie;0271268G;20421;LP2MS;15
Normandie;0763002A;23321;2ASSP;30
Normandie;0763002A;23321;2GATL1;32
Normandie;0763002A;23321;2GATL2;32
Normandie;0763002A;23321;2GT1;32
Normandie;0763002A;23321;2GT2;32
Normandie;0763002A;23321;2HPS;30
Normandie;0763002A;23321;2MMV;15
Normandie;0763002A;23321;2MRC;32
Normandie;0271606Z;19721;2 MDC;15
Normandie;0271606Z;19721;2MAMA;26
Normandie;0271606Z;19721;APF;24
Normandie;0270003G;19321;2NDE 01;35
Normandie;0270003G;19321;2NDE 02;35
Normandie;0270003G;19321;2NDE 03;35
Normandie;0270003G;19321;2NDE 04;35
Normandie;0270003G;19321;2NDE 05;35
Normandie;0270003G;19321;2NDE 06;35
Normandie;0270003G;19321;2NDE 07;35
Normandie;0270003G;19321;2NDE 08;35
Normandie;0270003G;19321;2NDE 09;0
Normandie;0270003G;19321;2NDE 10;35
Normandie;0270003G;19321;2NDE 11;35
Normandie;0760007V;6221;2MHR;24
Normandie;0760007V;6221;2MPMIA;30
Normandie;0760007V;6221;2MRC;32
Normandie;0760007V;6221;2MTNE;30
Normandie;0270016W;20721;2A;35
Normandie;0270016W;20721;2B;35
Normandie;0270016W;20721;2C;35
Normandie;0270016W;20721;2D;35
Normandie;0270016W;20721;2E;35
Normandie;0270016W;20721;2F;35
Normandie;0270016W;20721;2G;35
Normandie;0270016W;20721;2H;35
Normandie;0270016W;20721;2I;35
Normandie;0270016W;20721;2J;35
Normandie;0270016W;20721;2K;35
Normandie;0270016W;20721;2L;35
Normandie;0761353H;29021;2BPC;15
Normandie;0761353H;29021;2NDE PP;15
Normandie;0271073V;37521;2FMRCU;30
Normandie;0760022L;2421;2 ASSP;30
Normandie;0760022L;2421;2HPS;15
Normandie;0760022L;2421;2MGA;30
Normandie;0760022L;2421;2MP3D;0
Normandie;0760022L;2421;2MRC;30
Normandie;0760022L;2421;2TRPM;15
Normandie;0762879S;7521;SEC 01;30
Normandie;0762879S;7521;SEC 02;20
Normandie;0762879S;7521;SEC 03;30
Normandie;0762879S;7521;SEC 04;35
Normandie;0762879S;7521;SEC 05;35
Normandie;0762879S;7521;SEC 06;35
Normandie;0762879S;7521;SEC 07;20
Normandie;0762879S;7521;SEC 08;35
Normandie;0762879S;7521;SEC 09;35
Normandie;0271582Y;4521;2NDE1;34
Normandie;0271582Y;4521;2NDE2;35
Normandie;0271582Y;4521;2NDE3;35
Normandie;0271582Y;4521;2NDE4;35
Normandie;0271582Y;4521;2NDE5;35
Normandie;0271582Y;4521;2NDE6;35
Normandie;0271582Y;4521;2NDE7;35
Normandie;0271582Y;4521;2NDE8;35
Normandie;0271580W;12221;2A;35
Normandie;0271580W;12221;2B;35
Normandie;0271580W;12221;2C;35
Normandie;0271580W;12221;2D;35
Normandie;0271580W;12221;2E;35
Normandie;0271580W;12221;2F;35
Normandie;0761742F;10421;2ND1;35
Normandie;0761742F;10421;2ND10;35
Normandie;0761742F;10421;2ND2;34
Normandie;0761742F;10421;2ND3;35
Normandie;0761742F;10421;2ND4;35
Normandie;0761742F;10421;2ND5;35
Normandie;0761742F;10421;2ND6;30
